CustomerID,Recency,Frequency,Monetary,recencyScore,frequencyScore,monetaryScore,RFM_SCORE,SegmentRFM,KMeansSegments
15591.0,735,3,216.6,1,3,1,1.8,good_customers,lost_customers
15592.0,199,1,361.0,4,1,1,2.2,good_customers,loyal_customers
15593.0,223,1,429.6,3,1,2,2.0,good_customers,loyal_customers
15594.0,168,5,1255.1,5,4,3,4.2,loyal_customers,loyal_customers
15595.0,640,1,1469.9,1,1,3,1.4000000000000001,lost_customers,lost_customers
15596.0,253,9,4626.2,3,5,4,4.0,loyal_customers,loyal_customers
15597.0,188,2,531.4,4,2,2,2.8000000000000003,loyal_customers,loyal_customers
15598.0,206,2,3830.0,4,2,4,3.2,loyal_customers,loyal_customers
15599.0,179,3,6248.52,4,3,5,3.8000000000000003,loyal_customers,loyal_customers
15600.0,581,4,791.0,1,3,2,2.0,good_customers,good_customers
15601.0,164,30,17732.07,5,5,5,5.0,champions,champions
15602.0,161,16,6500.45,5,5,5,5.0,champions,loyal_customers
15603.0,231,2,4925.0,3,2,5,3.0,loyal_customers,loyal_customers
15604.0,205,1,678.8,4,1,2,2.4,good_customers,loyal_customers
15605.0,189,9,6640.6,4,5,5,4.6,loyal_customers,loyal_customers
15606.0,214,17,11370.09,3,5,5,4.2,loyal_customers,champions
15607.0,489,9,4324.6,2,5,4,3.5999999999999996,loyal_customers,good_customers
15608.0,181,5,2171.2,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15609.0,337,1,219.9,3,1,1,1.8,good_customers,loyal_customers
15610.0,204,1,2362.9,4,1,4,2.8,loyal_customers,loyal_customers
15611.0,162,26,7748.15,5,5,5,5.0,champions,champions
15612.0,189,2,1691.0,4,2,3,3.0000000000000004,loyal_customers,loyal_customers
15613.0,763,1,1980.9,1,1,3,1.4000000000000001,lost_customers,lost_customers
15614.0,590,4,1519.6999999999998,1,3,3,2.2,good_customers,good_customers
15615.0,163,47,28800.619999999995,5,5,5,5.0,champions,champions
15616.0,591,1,236.5,1,1,1,1.0,lost_customers,good_customers
15617.0,549,3,2453.6600000000003,2,3,4,2.8,loyal_customers,good_customers
15618.0,185,4,3995.0,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
15619.0,163,1,141.5,5,1,1,2.6,loyal_customers,loyal_customers
15620.0,209,4,1952.0,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
15621.0,157,4,1084.99,5,3,3,3.8000000000000003,loyal_customers,loyal_customers
15622.0,196,17,5280.46,4,5,5,4.6,loyal_customers,loyal_customers
15623.0,294,8,5511.42,3,5,5,4.2,loyal_customers,loyal_customers
15624.0,269,4,2285.4,3,3,3,3.0000000000000004,loyal_customers,loyal_customers
15625.0,256,9,2835.79,3,5,4,4.0,loyal_customers,loyal_customers
15626.0,227,3,1819.6,3,3,3,3.0000000000000004,loyal_customers,loyal_customers
15627.0,610,2,953.9,1,2,2,1.6,good_customers,good_customers
15628.0,157,17,9691.42,5,5,5,5.0,champions,champions
15629.0,603,4,919.6999999999999,1,3,2,2.0,good_customers,good_customers
15630.0,198,3,794.7,4,3,2,3.2,loyal_customers,loyal_customers
15631.0,795,1,284.0,1,1,1,1.0,lost_customers,lost_customers
15632.0,168,8,4122.49,5,5,4,4.8,champions,loyal_customers
15633.0,662,13,17915.36,1,5,5,3.4,loyal_customers,lost_customers
15634.0,170,2,1439.0,5,2,3,3.4,loyal_customers,loyal_customers
15635.0,548,1,112.0,2,1,1,1.4000000000000001,lost_customers,good_customers
15636.0,242,4,870.95,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
15637.0,205,5,3136.95,4,4,4,4.0,loyal_customers,loyal_customers
15638.0,531,6,2179.11,2,4,3,3.0000000000000004,loyal_customers,good_customers
15639.0,287,3,1894.6,3,3,3,3.0000000000000004,loyal_customers,loyal_customers
15640.0,157,29,22229.02,5,5,5,5.0,champions,champions
15641.0,258,12,8427.02,3,5,5,4.2,loyal_customers,loyal_customers
15642.0,883,1,281.89,1,1,1,1.0,lost_customers,lost_customers
15643.0,344,3,568.0,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
15644.0,319,4,2754.7,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15645.0,171,3,699.3,5,3,2,3.6,loyal_customers,loyal_customers
15646.0,310,5,3195.82,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15647.0,568,1,165.5,1,1,1,1.0,lost_customers,good_customers
15648.0,357,2,568.0,2,2,2,2.0,good_customers,good_customers
15649.0,489,4,955.99,2,4,2,2.8000000000000003,loyal_customers,good_customers
15650.0,674,2,601.89,1,2,2,1.6,good_customers,lost_customers
15651.0,189,5,4667.19,4,4,4,4.0,loyal_customers,loyal_customers
15652.0,244,5,1261.35,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15653.0,245,2,352.0,3,2,1,2.2,good_customers,loyal_customers
15654.0,162,2,493.3,5,2,2,3.1999999999999997,loyal_customers,loyal_customers
15655.0,396,1,221.99,2,1,1,1.4000000000000001,lost_customers,good_customers
15656.0,198,4,3283.7000000000003,4,4,4,4.0,loyal_customers,loyal_customers
15657.0,175,1,185.0,4,1,1,2.2,good_customers,loyal_customers
15658.0,343,8,3307.7700000000004,3,5,4,4.0,loyal_customers,loyal_customers
15659.0,196,3,990.8,4,3,2,3.2,loyal_customers,loyal_customers
15660.0,178,15,5609.71,4,5,5,4.6,loyal_customers,loyal_customers
15661.0,470,8,3457.29,2,5,4,3.5999999999999996,loyal_customers,good_customers
15662.0,815,2,728.1899999999999,1,2,2,1.6,good_customers,lost_customers
15663.0,259,1,198.0,3,1,1,1.8,good_customers,loyal_customers
15664.0,203,4,1407.3000000000002,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15665.0,321,5,4808.799999999999,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15666.0,625,2,531.8,1,2,2,1.6,good_customers,good_customers
15667.0,192,1,848.0,4,1,2,2.4,good_customers,loyal_customers
15668.0,370,1,199.0,2,1,1,1.4000000000000001,lost_customers,good_customers
15669.0,193,4,1096.0,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15670.0,449,2,3586.0,2,2,4,2.4000000000000004,good_customers,good_customers
15671.0,171,7,7275.0,5,4,5,4.6,loyal_customers,loyal_customers
15672.0,879,1,594.0,1,1,2,1.2000000000000002,lost_customers,lost_customers
15673.0,241,9,3866.8,3,5,4,4.0,loyal_customers,loyal_customers
15674.0,226,13,3728.54,3,5,4,4.0,loyal_customers,loyal_customers
15675.0,234,4,1310.0,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15676.0,171,3,4012.6,5,3,4,4.0,loyal_customers,loyal_customers
15677.0,202,3,3489.7,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
15678.0,205,3,2478.8,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
15679.0,177,4,3592.6000000000004,4,4,4,4.0,loyal_customers,loyal_customers
15680.0,162,10,6322.43,5,5,5,5.0,champions,loyal_customers
15681.0,178,14,8438.7,4,5,5,4.6,loyal_customers,champions
15682.0,752,2,717.9,1,2,2,1.6,good_customers,lost_customers
15683.0,270,2,755.0,3,2,2,2.4,good_customers,loyal_customers
15684.0,700,3,794.6999999999999,1,3,2,2.0,good_customers,lost_customers
15685.0,603,1,1564.0,1,1,3,1.4000000000000001,lost_customers,good_customers
15686.0,573,1,60.0,1,1,1,1.0,lost_customers,good_customers
15687.0,161,9,6238.5599999999995,5,5,5,5.0,champions,loyal_customers
15688.0,571,1,2629.0,1,1,4,1.6,good_customers,good_customers
15689.0,272,3,4226.0,3,3,4,3.2,loyal_customers,loyal_customers
15690.0,157,2,1231.1,5,2,3,3.4,loyal_customers,loyal_customers
15691.0,405,4,1172.0,2,4,3,3.0000000000000004,loyal_customers,good_customers
15692.0,181,1,293.5,4,1,1,2.2,good_customers,loyal_customers
15693.0,813,1,55.0,1,1,1,1.0,lost_customers,lost_customers
15694.0,153,24,9294.349999999999,5,5,5,5.0,champions,champions
15695.0,419,4,1931.4499999999998,2,4,3,3.0000000000000004,loyal_customers,good_customers
15696.0,186,13,6462.42,4,5,5,4.6,loyal_customers,loyal_customers
15697.0,843,1,164.0,1,1,1,1.0,lost_customers,lost_customers
15698.0,777,1,73.8,1,1,1,1.0,lost_customers,lost_customers
15699.0,170,1,197.2,5,1,1,2.6,loyal_customers,loyal_customers
15700.0,325,2,342.97,3,2,1,2.2,good_customers,loyal_customers
15701.0,155,4,1924.6,5,4,3,4.2,loyal_customers,loyal_customers
15702.0,629,2,450.9,1,2,2,1.6,good_customers,lost_customers
15703.0,417,1,1043.92,2,1,2,1.6,good_customers,good_customers
15704.0,293,6,2558.8,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15705.0,354,1,207.7,2,1,1,1.4000000000000001,lost_customers,loyal_customers
15706.0,216,4,3188.8,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15707.0,188,4,1564.4399999999998,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15708.0,193,9,3069.6,4,5,4,4.4,loyal_customers,loyal_customers
15709.0,436,2,775.9,2,2,2,2.0,good_customers,good_customers
15710.0,570,1,422.9,1,1,2,1.2000000000000002,lost_customers,good_customers
15711.0,709,2,624.8,1,2,2,1.6,good_customers,lost_customers
15712.0,162,12,13860.869999999999,5,5,5,5.0,champions,champions
15713.0,296,4,1193.6,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15714.0,164,5,8152.0,5,4,5,4.6,loyal_customers,loyal_customers
15715.0,708,5,876.8,1,4,2,2.4,good_customers,lost_customers
15716.0,298,11,4807.7,3,5,4,4.0,loyal_customers,loyal_customers
15717.0,387,5,1006.0899999999999,2,4,2,2.8000000000000003,loyal_customers,good_customers
15718.0,693,1,582.96,1,1,2,1.2000000000000002,lost_customers,lost_customers
15719.0,185,31,19195.88,4,5,5,4.6,loyal_customers,champions
15720.0,177,2,2809.0,4,2,4,3.2,loyal_customers,loyal_customers
15721.0,164,1,1936.4,5,1,3,3.0,loyal_customers,loyal_customers
15722.0,188,11,7746.37,4,5,5,4.6,loyal_customers,loyal_customers
15723.0,517,4,4111.79,2,4,4,3.2,loyal_customers,good_customers
15724.0,354,3,1816.0,2,3,3,2.6,loyal_customers,loyal_customers
15725.0,168,1,934.0,5,1,2,2.8,loyal_customers,loyal_customers
15726.0,543,1,256.0,2,1,1,1.4000000000000001,lost_customers,good_customers
15727.0,169,15,7881.84,5,5,5,5.0,champions,loyal_customers
15728.0,532,2,2182.0,2,2,3,2.2,good_customers,good_customers
15729.0,365,3,643.0,2,3,2,2.4,good_customers,good_customers
15730.0,218,5,1497.0500000000002,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15731.0,706,1,761.5,1,1,2,1.2000000000000002,lost_customers,lost_customers
15732.0,365,10,6589.42,2,5,5,3.8,loyal_customers,loyal_customers
15733.0,435,1,579.3,2,1,2,1.6,good_customers,good_customers
15734.0,267,4,1065.2,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15735.0,574,1,192.0,1,1,1,1.0,lost_customers,good_customers
15736.0,588,2,902.9,1,2,2,1.6,good_customers,good_customers
15737.0,167,8,7146.29,5,5,5,5.0,champions,loyal_customers
15738.0,171,41,32524.29,5,5,5,5.0,champions,champions
15739.0,219,1,471.6,3,1,2,2.0,good_customers,loyal_customers
15740.0,202,1,172.0,4,1,1,2.2,good_customers,loyal_customers
15741.0,611,2,1160.0,1,2,3,1.8000000000000003,good_customers,good_customers
15742.0,772,1,1583.8000000000002,1,1,3,1.4000000000000001,lost_customers,lost_customers
15743.0,169,4,2349.8,5,4,4,4.4,loyal_customers,loyal_customers
15744.0,230,1,108.0,3,1,1,1.8,good_customers,loyal_customers
15745.0,172,4,3523.1200000000003,5,4,4,4.4,loyal_customers,loyal_customers
15746.0,287,1,130.8,3,1,1,1.8,good_customers,loyal_customers
15747.0,165,9,9547.49,5,5,5,5.0,champions,champions
15748.0,193,3,1466.92,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
15749.0,388,3,379.0,2,3,1,2.2,good_customers,good_customers
15750.0,155,18,15519.1,5,5,5,5.0,champions,champions
15751.0,613,11,4592.35,1,5,4,3.2,loyal_customers,good_customers
15752.0,192,9,10014.939999999999,4,5,5,4.6,loyal_customers,champions
15753.0,457,1,166.0,2,1,1,1.4000000000000001,lost_customers,good_customers
15754.0,204,9,5165.01,4,5,5,4.6,loyal_customers,loyal_customers
15755.0,163,17,9915.41,5,5,5,5.0,champions,champions
15756.0,214,4,2800.7,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15757.0,218,6,3860.5499999999997,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15758.0,177,1,2580.0,4,1,4,2.8,loyal_customers,loyal_customers
15759.0,371,7,1520.0000000000002,2,4,3,3.0000000000000004,loyal_customers,good_customers
15760.0,783,2,258.0,1,2,1,1.4000000000000001,lost_customers,lost_customers
15761.0,595,1,286.75,1,1,1,1.0,lost_customers,good_customers
15762.0,218,2,1083.2,3,2,3,2.6,loyal_customers,loyal_customers
15763.0,184,2,3039.95,4,2,4,3.2,loyal_customers,loyal_customers
15764.0,241,8,3346.58,3,5,4,4.0,loyal_customers,loyal_customers
15765.0,820,1,317.9,1,1,1,1.0,lost_customers,lost_customers
15766.0,217,3,931.39,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
15768.0,268,34,20130.53,3,5,5,4.2,loyal_customers,champions
15770.0,765,1,233.8,1,1,1,1.0,lost_customers,lost_customers
15771.0,757,3,2228.7,1,3,3,2.2,good_customers,lost_customers
15772.0,571,1,652.0,1,1,2,1.2000000000000002,lost_customers,good_customers
15773.0,158,2,1934.9,5,2,3,3.4,loyal_customers,loyal_customers
15774.0,221,6,5825.4,3,4,5,3.8000000000000003,loyal_customers,loyal_customers
15775.0,398,2,1014.8,2,2,2,2.0,good_customers,good_customers
15776.0,286,1,222.7,3,1,1,1.8,good_customers,loyal_customers
15777.0,394,7,4451.4,2,4,4,3.2,loyal_customers,good_customers
15778.0,584,1,177.0,1,1,1,1.0,lost_customers,good_customers
15779.0,616,2,1183.0,1,2,3,1.8000000000000003,good_customers,good_customers
15780.0,336,3,670.3,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
15781.0,178,3,2371.5,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
15782.0,162,4,1943.0,5,4,3,4.2,loyal_customers,loyal_customers
15783.0,163,1,347.0,5,1,1,2.6,loyal_customers,loyal_customers
15784.0,620,2,327.8,1,2,1,1.4000000000000001,lost_customers,good_customers
15785.0,185,16,6362.08,4,5,5,4.6,loyal_customers,loyal_customers
15786.0,199,5,1463.72,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15787.0,179,3,1278.0,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
15788.0,661,1,307.0,1,1,1,1.0,lost_customers,lost_customers
15789.0,511,6,2259.7799999999997,2,4,3,3.0000000000000004,loyal_customers,good_customers
15790.0,163,1,846.0,5,1,2,2.8,loyal_customers,loyal_customers
15791.0,196,5,6912.650000000001,4,4,5,4.2,loyal_customers,loyal_customers
15792.0,552,2,1951.8000000000002,2,2,3,2.2,good_customers,good_customers
15793.0,167,8,4247.95,5,5,4,4.8,champions,loyal_customers
15794.0,890,2,820.0,1,2,2,1.6,good_customers,lost_customers
15795.0,302,8,2428.4,3,5,4,4.0,loyal_customers,loyal_customers
15796.0,154,17,7583.98,5,5,5,5.0,champions,loyal_customers
15797.0,266,6,2096.99,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15798.0,645,3,2426.7000000000003,1,3,4,2.4000000000000004,good_customers,lost_customers
15799.0,228,4,1156.9,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15800.0,260,7,1919.49,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15801.0,199,3,730.8,4,3,2,3.2,loyal_customers,loyal_customers
15802.0,295,1,129.0,3,1,1,1.8,good_customers,loyal_customers
15803.0,204,4,1745.0,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15804.0,153,13,10382.800000000001,5,5,5,5.0,champions,champions
15805.0,176,30,17940.22,4,5,5,4.6,loyal_customers,champions
15806.0,199,3,1444.1000000000001,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
15807.0,203,5,2560.8,4,4,4,4.0,loyal_customers,loyal_customers
15808.0,459,21,14832.91,2,5,5,3.8,loyal_customers,champions
15809.0,189,7,3852.75,4,4,4,4.0,loyal_customers,loyal_customers
15810.0,231,8,14907.85,3,5,5,4.2,loyal_customers,champions
15811.0,175,7,4895.4,4,4,4,4.0,loyal_customers,loyal_customers
15812.0,260,12,4845.26,3,5,4,4.0,loyal_customers,loyal_customers
15813.0,360,2,663.7,2,2,2,2.0,good_customers,good_customers
15814.0,169,6,2980.19,5,4,4,4.4,loyal_customers,loyal_customers
15815.0,216,5,2322.79,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15816.0,695,2,280.7,1,2,1,1.4000000000000001,lost_customers,lost_customers
15817.0,573,3,644.75,1,3,2,2.0,good_customers,good_customers
15818.0,741,1,2182.0,1,1,3,1.4000000000000001,lost_customers,lost_customers
15819.0,202,10,13832.59,4,5,5,4.6,loyal_customers,champions
15820.0,472,1,281.4,2,1,1,1.4000000000000001,lost_customers,good_customers
15821.0,197,2,5445.7,4,2,5,3.4000000000000004,loyal_customers,loyal_customers
15822.0,156,6,3632.7,5,4,4,4.4,loyal_customers,loyal_customers
15823.0,525,3,653.0,2,3,2,2.4,good_customers,good_customers
15824.0,606,2,1543.0,1,2,3,1.8000000000000003,good_customers,good_customers
15825.0,325,1,222.0,3,1,1,1.8,good_customers,loyal_customers
15826.0,209,4,2084.95,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15827.0,226,28,16632.1,3,5,5,4.2,loyal_customers,champions
15828.0,528,1,351.8,2,1,1,1.4000000000000001,lost_customers,good_customers
15829.0,252,2,747.89,3,2,2,2.4,good_customers,loyal_customers
15830.0,190,1,209.0,4,1,1,2.2,good_customers,loyal_customers
15831.0,211,3,2793.2200000000003,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
15832.0,407,1,319.70000000000005,2,1,1,1.4000000000000001,lost_customers,good_customers
15833.0,891,1,253.0,1,1,1,1.0,lost_customers,lost_customers
15834.0,223,7,4607.3,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15835.0,197,4,3775.1499999999996,4,4,4,4.0,loyal_customers,loyal_customers
15836.0,203,1,522.6,4,1,2,2.4,good_customers,loyal_customers
15837.0,217,2,968.9,3,2,2,2.4,good_customers,loyal_customers
15838.0,164,34,10661.36,5,5,5,5.0,champions,champions
15839.0,186,3,1025.0,4,3,2,3.2,loyal_customers,loyal_customers
15840.0,211,2,1045.0,4,2,2,2.8000000000000003,loyal_customers,loyal_customers
15841.0,225,9,8852.1,3,5,5,4.2,loyal_customers,loyal_customers
15842.0,546,2,714.4000000000001,2,2,2,2.0,good_customers,good_customers
15843.0,456,1,214.65,2,1,1,1.4000000000000001,lost_customers,good_customers
15844.0,199,1,356.0,4,1,1,2.2,good_customers,loyal_customers
15845.0,170,11,11050.35,5,5,5,5.0,champions,champions
15846.0,538,1,464.8,2,1,2,1.6,good_customers,good_customers
15847.0,191,5,6711.5,4,4,5,4.2,loyal_customers,loyal_customers
15848.0,774,1,372.9,1,1,1,1.0,lost_customers,lost_customers
15850.0,172,6,3061.9,5,4,4,4.4,loyal_customers,loyal_customers
15851.0,679,1,423.0,1,1,2,1.2000000000000002,lost_customers,lost_customers
15852.0,339,3,482.75,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
15853.0,204,1,396.0,4,1,1,2.2,good_customers,loyal_customers
15854.0,157,21,7203.139999999999,5,5,5,5.0,champions,champions
15855.0,289,6,2087.39,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15856.0,157,52,24672.340000000004,5,5,5,5.0,champions,champions
15857.0,171,2,1297.0,5,2,3,3.4,loyal_customers,loyal_customers
15858.0,168,13,8069.47,5,5,5,5.0,champions,loyal_customers
15859.0,585,1,617.0,1,1,2,1.2000000000000002,lost_customers,good_customers
15860.0,193,17,13912.24,4,5,5,4.6,loyal_customers,champions
15861.0,165,12,4607.82,5,5,4,4.8,champions,loyal_customers
15862.0,161,13,15733.45,5,5,5,5.0,champions,champions
15863.0,178,5,2267.96,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15864.0,175,7,5635.360000000001,4,4,5,4.2,loyal_customers,loyal_customers
15865.0,193,5,2710.9900000000002,4,4,4,4.0,loyal_customers,loyal_customers
15866.0,254,1,619.0,3,1,2,2.0,good_customers,loyal_customers
15867.0,158,31,15281.3,5,5,5,5.0,champions,champions
15868.0,736,1,1005.0,1,1,2,1.2000000000000002,lost_customers,lost_customers
15869.0,430,3,1170.7,2,3,3,2.6,loyal_customers,good_customers
15870.0,185,4,3359.95,4,4,4,4.0,loyal_customers,loyal_customers
15871.0,590,1,2042.7,1,1,3,1.4000000000000001,lost_customers,good_customers
15872.0,167,4,6394.7,5,4,5,4.6,loyal_customers,loyal_customers
15873.0,652,4,448.0,1,4,2,2.4,good_customers,lost_customers
15874.0,216,21,14911.499999999998,3,5,5,4.2,loyal_customers,champions
15875.0,799,1,421.0,1,1,2,1.2000000000000002,lost_customers,lost_customers
15876.0,562,2,296.4,2,2,1,1.8,good_customers,good_customers
15877.0,154,2,498.78999999999996,5,2,2,3.1999999999999997,loyal_customers,loyal_customers
15878.0,714,2,680.0,1,2,2,1.6,good_customers,lost_customers
15879.0,557,4,5809.0,2,4,5,3.4000000000000004,loyal_customers,good_customers
15880.0,522,1,593.2,2,1,2,1.6,good_customers,good_customers
15881.0,465,5,3489.9,2,4,4,3.2,loyal_customers,good_customers
15882.0,351,8,4569.88,2,5,4,3.5999999999999996,loyal_customers,loyal_customers
15883.0,155,2,527.5,5,2,2,3.1999999999999997,loyal_customers,loyal_customers
15884.0,585,2,250.8,1,2,1,1.4000000000000001,lost_customers,good_customers
15885.0,245,15,7045.139999999999,3,5,5,4.2,loyal_customers,loyal_customers
15886.0,213,4,2616.0,4,4,4,4.0,loyal_customers,loyal_customers
15887.0,559,3,4005.95,2,3,4,2.8,loyal_customers,good_customers
15888.0,233,3,921.7,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
15889.0,309,8,2915.02,3,5,4,4.0,loyal_customers,loyal_customers
15890.0,547,5,2529.7,2,4,4,3.2,loyal_customers,good_customers
15891.0,379,1,268.0,2,1,1,1.4000000000000001,lost_customers,good_customers
15892.0,823,1,226.0,1,1,1,1.0,lost_customers,lost_customers
15893.0,634,1,249.0,1,1,1,1.0,lost_customers,lost_customers
15894.0,406,2,1509.5,2,2,3,2.2,good_customers,good_customers
15895.0,302,1,167.5,3,1,1,1.8,good_customers,loyal_customers
15897.0,347,2,623.74,2,2,2,2.0,good_customers,loyal_customers
15898.0,154,25,18851.910000000003,5,5,5,5.0,champions,champions
15899.0,521,1,925.85,2,1,2,1.6,good_customers,good_customers
15900.0,176,4,1367.69,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
15901.0,169,7,3593.99,5,4,4,4.4,loyal_customers,loyal_customers
15902.0,533,1,240.0,2,1,1,1.4000000000000001,lost_customers,good_customers
15903.0,162,12,5348.85,5,5,5,5.0,champions,loyal_customers
15904.0,161,1,859.0,5,1,2,2.8,loyal_customers,loyal_customers
15905.0,696,1,434.81999999999994,1,1,2,1.2000000000000002,lost_customers,lost_customers
15906.0,172,10,15179.91,5,5,5,5.0,champions,champions
15907.0,156,3,945.0600000000001,5,3,2,3.6,loyal_customers,loyal_customers
15908.0,643,2,504.7,1,2,2,1.6,good_customers,lost_customers
15909.0,326,1,128.0,3,1,1,1.8,good_customers,loyal_customers
15910.0,153,15,10514.49,5,5,5,5.0,champions,champions
15911.0,776,8,5581.38,1,5,5,3.4,loyal_customers,lost_customers
15912.0,331,9,4124.9,3,5,4,4.0,loyal_customers,loyal_customers
15913.0,687,1,55.0,1,1,1,1.0,lost_customers,lost_customers
15914.0,531,2,513.4,2,2,2,2.0,good_customers,good_customers
15915.0,554,1,292.7,2,1,1,1.4000000000000001,lost_customers,good_customers
15916.0,169,13,3782.6000000000004,5,5,4,4.8,champions,loyal_customers
15917.0,400,5,2324.59,2,4,4,3.2,loyal_customers,good_customers
15918.0,343,3,3456.5,3,3,4,3.2,loyal_customers,loyal_customers
15919.0,172,2,810.6999999999999,5,2,2,3.1999999999999997,loyal_customers,loyal_customers
15920.0,307,9,9653.4,3,5,5,4.2,loyal_customers,champions
15921.0,325,4,1941.65,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
15922.0,526,1,1593.0,2,1,3,1.8000000000000003,good_customers,good_customers
15923.0,525,1,345.0,2,1,1,1.4000000000000001,lost_customers,good_customers
15924.0,885,1,176.9,1,1,1,1.0,lost_customers,lost_customers
15925.0,347,1,356.74,2,1,1,1.4000000000000001,lost_customers,loyal_customers
15926.0,695,1,1933.9,1,1,3,1.4000000000000001,lost_customers,lost_customers
15927.0,800,1,687.0,1,1,2,1.2000000000000002,lost_customers,lost_customers
15928.0,810,1,2737.5,1,1,4,1.6,good_customers,lost_customers
15929.0,797,1,44.0,1,1,1,1.0,lost_customers,lost_customers
15930.0,220,1,225.0,3,1,1,1.8,good_customers,loyal_customers
15931.0,581,1,271.0,1,1,1,1.0,lost_customers,good_customers
15932.0,157,8,6053.78,5,5,5,5.0,champions,loyal_customers
15933.0,174,3,2436.1899999999996,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
15934.0,570,2,456.9,1,2,2,1.6,good_customers,good_customers
15935.0,392,2,548.0,2,2,2,2.0,good_customers,good_customers
15936.0,532,2,1437.9,2,2,3,2.2,good_customers,good_customers
15937.0,217,1,1161.0,3,1,3,2.2,good_customers,loyal_customers
15938.0,265,9,2884.9,3,5,4,4.0,loyal_customers,loyal_customers
15939.0,242,16,15320.099999999999,3,5,5,4.2,loyal_customers,champions
15940.0,464,1,59.9,2,1,1,1.4000000000000001,lost_customers,good_customers
15941.0,790,1,1819.42,1,1,3,1.4000000000000001,lost_customers,lost_customers
15942.0,286,1,528.9300000000001,3,1,2,2.0,good_customers,loyal_customers
15943.0,803,2,920.0,1,2,2,1.6,good_customers,lost_customers
15944.0,429,4,1249.1,2,4,3,3.0000000000000004,loyal_customers,good_customers
15945.0,518,4,1101.0,2,4,3,3.0000000000000004,loyal_customers,good_customers
15946.0,655,3,1695.3999999999999,1,3,3,2.2,good_customers,lost_customers
15947.0,235,1,232.0,3,1,1,1.8,good_customers,loyal_customers
15948.0,161,3,1550.6999999999998,5,3,3,3.8000000000000003,loyal_customers,loyal_customers
15949.0,169,2,512.1,5,2,2,3.1999999999999997,loyal_customers,loyal_customers
15950.0,184,10,8928.57,4,5,5,4.6,loyal_customers,champions
15951.0,161,3,1174.75,5,3,3,3.8000000000000003,loyal_customers,loyal_customers
15952.0,186,4,4153.46,4,4,4,4.0,loyal_customers,loyal_customers
15953.0,168,18,7474.950000000001,5,5,5,5.0,champions,loyal_customers
15954.0,742,1,1282.0,1,1,3,1.4000000000000001,lost_customers,lost_customers
15955.0,177,22,12430.980000000001,4,5,5,4.6,loyal_customers,champions
15956.0,704,2,469.0,1,2,2,1.6,good_customers,lost_customers
15957.0,184,3,3002.95,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
15958.0,227,4,2675.0,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
15959.0,836,3,2246.9,1,3,3,2.2,good_customers,lost_customers
15960.0,527,4,2935.44,2,4,4,3.2,loyal_customers,good_customers
15961.0,532,1,152.8,2,1,1,1.4000000000000001,lost_customers,good_customers
15962.0,602,1,653.0,1,1,2,1.2000000000000002,lost_customers,good_customers
